,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.867375984466859,0.08268665055618228
1,3,0.7789530235547234,0.1180058993693397
2,4,0.32136872992003584,0.5170296581055492
3,5,0.37026465989750773,0.5270309132859101
4,6,0.2316707872607028,0.8380954689504997
5,7,0.24482993565177621,0.8232590422609606
6,8,0.23469752239141825,0.8357267977551337
7,9,0.23719245594293928,0.7992410943872569
8,10,0.2353389518007079,0.8577658558876171
9,11,0.185449110932619,0.9443520105561993
10,12,0.17421060810213573,0.9057779346215907
11,13,0.16378535758475715,0.9076786349441798
12,14,0.1530650715439153,0.9774191371746603
13,15,0.1543977752065314,0.8928067248584096
14,16,0.15499596000947272,0.8570946787303722
15,17,0.16699916486268337,0.8427879630439942
16,18,0.15949159956908346,0.8716400031134222
17,19,0.15701962580288206,0.8310681244598502
18,20,0.15958185705870254,0.83472892684518
19,21,0.1654754000491965,0.8195094899394247
20,22,0.16558667433337518,0.8397348178215661
21,23,0.1698999074198099,0.8029940572193638
22,24,0.17669413371600465,0.7861647038291872
23,25,0.17568034995023768,0.7622492690585128
24,26,0.18187763550952055,0.7694499492043596
25,27,0.1830328160899407,0.750954677043795
26,28,0.17773132549369516,0.7049701551500551
27,29,0.1837951061447444,0.6867134468949322
28,30,0.19031598979222333,0.6625164450430663
29,31,0.1795954894637735,0.6816524670747512
30,32,0.18851031271792976,0.6818813316468068
31,33,0.18993461918483467,0.6716339931014456
32,34,0.19292013074327458,0.6772546685132447
33,35,0.18841971317071993,0.6695685378064583
34,36,0.18419995546079998,0.6424135549439202
35,37,0.17988340557621496,0.6139760222279651
36,38,0.1787590545464764,0.6179835220738339
37,39,0.17388511183891103,0.5913582484179739
38,40,0.1678364448390436,0.5793975177118651
39,41,0.16953980350733558,0.5555919617527716
40,42,0.16524991360975144,0.539063167066061
41,43,0.16997437653758568,0.523619227088442
42,44,0.16564079712603247,0.4946517179402336
43,45,0.16573425546940912,0.47771955564021346
44,46,0.15697048702819208,0.4643047081939924
45,47,0.15436542776431403,0.46625999725479156
46,48,0.1501639933186898,0.475123707004044
47,49,0.14816911588325452,0.45796356155780726
48,50,0.14963520049101212,0.4429577981432737
49,51,0.14777177698002064,0.42721158937984827
50,52,0.14752870086570705,0.4226751518686597
51,53,0.14648562583654734,0.4115584293572139
52,54,0.1414187295735359,0.3993500763268765
53,55,0.13816754016793756,0.3874945957613023
54,56,0.13162846944865048,0.3800755366610119
55,57,0.1271617651539536,0.3654854920647154
56,58,0.12504038768259373,0.34673503886096246
57,59,0.1230608054999387,0.3256323448558417
58,60,0.11757459903294089,0.3014603721201126
59,61,0.1075886608871776,0.29556939329980625
60,62,0.10025426407759283,0.26718893708211267
61,63,0.0897471909955912,0.2655462622464678
62,64,0.07184192279871865,0.26214932948781955
63,65,0.06888513249863613,0.2586956119904597
64,66,0.06415852117502112,0.23658498612977857
65,67,0.059401031863802106,0.22657494676881437
66,68,0.059057214784256434,0.2173874957972458
67,69,0.053275487186342035,0.20466777816629628
68,70,0.047898757481176626,0.1913299313062821
69,71,0.037983213932544564,0.1781800452513324
