,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.6986015152733732,0.2929786373596722
1,3,0.39523957261095133,0.7567109552831357
2,4,0.35461423450804047,0.669496319955804
3,5,0.33461548285324144,0.6692673940692098
4,6,0.3179040796351969,0.7067585492851184
5,7,0.3363094287220677,0.7889743356093837
6,8,0.3450921772315276,0.7138043999409607
7,9,0.34131016920016344,0.6629685406441519
8,10,0.3020209648391949,0.7422402321492925
9,11,0.3051066251489398,0.7421094267906848
10,12,0.32871388249884287,0.6868713638287841
11,13,0.329685598696315,0.6774687958669445
12,14,0.3279168756482181,0.7139964189881073
13,15,0.33090186736817856,0.7110889940343103
14,16,0.3244449300924064,0.7330128652005944
15,17,0.33705510061897753,0.6971113122684461
16,18,0.3296087429624837,0.6550492319823645
17,19,0.3160011785512597,0.6267950776860317
18,20,0.31879397350639727,0.6285302912095572
19,21,0.3137512348946852,0.6813803500406335
20,22,0.3152243432799846,0.6600093152301788
21,23,0.30798258558967156,0.6756905889040914
22,24,0.31213724271226345,0.6875041382757138
23,25,0.31385633148581105,0.6874019388457195
24,26,0.3092812317739099,0.6831326028766898
25,27,0.3153414681591777,0.6605345216271429
26,28,0.30964803489477416,0.6460562303605579
27,29,0.3185124167047173,0.605135339072016
28,30,0.3167409542887419,0.580629374739197
29,31,0.31537312184411836,0.5673923641429192
30,32,0.31219327019106324,0.5567514993701579
31,33,0.31254109426113075,0.5502197905162285
32,34,0.3080135069419419,0.5197555096803272
33,35,0.3026542218136743,0.5128600503786555
34,36,0.2997778062537088,0.49105956831676195
35,37,0.2993559076201117,0.4756205124006748
36,38,0.29839573257966323,0.46181644263333005
37,39,0.29700868796310176,0.45073699385778754
38,40,0.29031713868504494,0.44525186554773555
39,41,0.28407996028241383,0.4312911686401708
40,42,0.2717107402745252,0.4202657290145283
41,43,0.26542876620002037,0.3919161876083108
42,44,0.2666684216075351,0.38336234765799093
43,45,0.24058948645740652,0.42633024993384494
44,46,0.2339825764075961,0.403409483901452
45,47,0.24576803172047892,0.3968167688715412
46,48,0.2410721497460182,0.3634240973615385
47,49,0.23415405070899317,0.34543718136531615
48,50,0.22481790995117484,0.33090916289605304
49,51,0.21748489990490433,0.325712145007505
50,52,0.21026494034793156,0.3229298773552969
51,53,0.19739191998231856,0.3120494262902585
52,54,0.20856392253086067,0.3053085277600361
53,55,0.19979472710818763,0.291702162137501
54,56,0.19387112712032706,0.2817036933122187
55,57,0.18557334825197958,0.27221590436472276
56,58,0.17547870205537267,0.2649725497727246
57,59,0.17159846790017536,0.2599833732958682
58,60,0.16224774180819057,0.26080607055861077
59,61,0.14362690626345567,0.25288336707493503
60,62,0.13809542629434926,0.2314183689775949
61,63,0.13142651083889276,0.2147113213031107
62,64,0.11821063166344023,0.19474400048151272
63,65,0.10606917770406521,0.18680402689625622
64,66,0.09765539051335165,0.15339485574068987
65,67,0.09293286994656388,0.14630726962686855
66,68,0.08295116744860122,0.1283985422564468
67,69,0.07622415652461319,0.10915299027068213
68,70,0.06188037587370104,0.10183181655407343
69,71,0.048476928328092264,0.08667427155796137
