,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.5432113321221842,0.5923522494358678
1,3,0.25567337500131204,0.8546921527171527
2,4,0.21930105325371968,1.1368880057961315
3,5,0.22691645675277541,1.2222955936286823
4,6,0.25919759060168623,1.1695779653793537
5,7,0.2521200429197324,1.2412433846280275
6,8,0.235410301212543,1.2405860594677516
7,9,0.23179734126601023,1.106295587572667
8,10,0.2101642385770407,1.1662290462544287
9,11,0.19561918881882298,1.2302980506952768
10,12,0.2106588711618004,1.2333954921428132
11,13,0.20391374150076505,1.2183534671419962
12,14,0.22209515867169471,1.1701340092179198
13,15,0.22321069527586565,1.0844614751186117
14,16,0.2119235842786918,1.0359174744512636
15,17,0.18702171243467228,1.0261467754799252
16,18,0.18620258409460164,1.0660540381585497
17,19,0.17019090049464325,1.1090429375709059
18,20,0.17476320363897305,1.0886894165234113
19,21,0.17970432762793254,1.044667348142508
20,22,0.18718660693270736,1.028160590647475
21,23,0.19049549798937482,0.9670860468747434
22,24,0.19146700972305597,0.9555116593542028
23,25,0.1912630052921624,0.9199305742768367
24,26,0.19804271041603913,0.9156333574043456
25,27,0.19439497595369357,0.8474746872851321
26,28,0.19631814502066638,0.8550437539619418
27,29,0.19416185011446466,0.8636626738779243
28,30,0.18996973279370552,0.8299719206775961
29,31,0.19157564789110582,0.8139439660734987
30,32,0.18853436121371864,0.8011221148911924
31,33,0.18640270804292483,0.783836793835879
32,34,0.1825489588997837,0.7692196592179915
33,35,0.1800012834140643,0.7536591565641614
34,36,0.1779632739861613,0.744666293356812
35,37,0.17616947940455369,0.7121510815415439
36,38,0.1690069184184157,0.7076092557925984
37,39,0.17240608460861548,0.6768982595560585
38,40,0.17104478868569017,0.6581421011975518
39,41,0.16622738771426615,0.6399145058798175
40,42,0.16269842276921653,0.6308764771296704
41,43,0.15905538821180618,0.608986832728584
42,44,0.15374682296946054,0.5870699174602291
43,45,0.14988829178726223,0.5925483282193258
44,46,0.14389629419725958,0.5742884250593326
45,47,0.1430698299005768,0.5531254688726085
46,48,0.13458265441046932,0.5297146738754143
47,49,0.13026797126499146,0.5149832562554013
48,50,0.1238412451377278,0.5037532471535486
49,51,0.11963078735539386,0.4904726869761085
50,52,0.1169342516166988,0.47963812210638945
51,53,0.11029586158628805,0.4689287669806535
52,54,0.11840262876707884,0.4738285011940199
53,55,0.11507378161012244,0.4543650557145892
54,56,0.09826172310302628,0.44420824702188033
55,57,0.09787337435659371,0.4478249110100703
56,58,0.09326278611985711,0.4279548961336263
57,59,0.08982370323165835,0.40391182554096905
58,60,0.07929522435688625,0.3937168687999941
59,61,0.07698654927180672,0.3788461268297629
60,62,0.07334552011503054,0.3618939506906172
61,63,0.06596674786483853,0.3400033750980141
62,64,0.06146374711317896,0.3238734927862885
63,65,0.05447979955253859,0.33487763299344087
64,66,0.0504897963818042,0.3188573318947479
65,67,0.04969868705679476,0.28992451380828227
66,68,0.03798663858731419,0.27798473111646943
67,69,0.037512434427672194,0.2656156876193845
68,70,0.04263074306752164,0.24823106946598555
69,71,0.03818735072675985,0.19547089983091961
