,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.5348206105328074,0.33801138452491697
1,3,0.4857794382180087,0.5553142331954615
2,4,0.16920951708012408,0.8511905121825273
3,5,0.20483246227015475,0.973638128377232
4,6,0.27569965811517194,0.9961685318130131
5,7,0.2719288437160651,0.8634078607742806
6,8,0.24490624089005014,1.141217223407864
7,9,0.24089348932142315,1.0576043443009824
8,10,0.23734600133796202,1.00054645678956
9,11,0.24219656870241346,1.0686868637452038
10,12,0.20675236990923648,1.1585434521481268
11,13,0.22412728086819744,1.0531551348555792
12,14,0.22718479114044846,0.9765143444422394
13,15,0.23007112096077278,0.9049995469356166
14,16,0.2195563075711185,0.9603512667612489
15,17,0.20539142722124976,1.0178794260631163
16,18,0.2045706510452774,0.9833987779821006
17,19,0.20225741032919553,0.947846117655592
18,20,0.1966373985137716,0.9624890877704116
19,21,0.19955713974325634,0.9245841106934984
20,22,0.19630604264379045,0.8871870416696169
21,23,0.18310717523996003,0.9077328166639874
22,24,0.18356764583262375,0.8674101262094371
23,25,0.18103105679256704,0.8442399226608284
24,26,0.1719334087784863,0.8317433541377963
25,27,0.17170292753382768,0.8244915023028001
26,28,0.17125269299723966,0.8241330331195781
27,29,0.16562857507837106,0.8030677242375973
28,30,0.16187061962138813,0.8091635351402656
29,31,0.15928247300607534,0.8289522114599185
30,32,0.14988552710574285,0.8536473851021336
31,33,0.15054681168580925,0.8521390891348818
32,34,0.1518833559735903,0.8238619347442446
33,35,0.15534854567322573,0.794029201335856
34,36,0.15283684711035397,0.7619257017687703
35,37,0.15041254567624165,0.7351041830412821
36,38,0.15063533698144563,0.7206271311989406
37,39,0.1475036466962893,0.6928545567429781
38,40,0.1454033973523911,0.6756767583138532
39,41,0.14525963280155804,0.6432400580182642
40,42,0.13984006308300947,0.6099302358905673
41,43,0.13897175664298297,0.5857713876293684
42,44,0.14265002916261932,0.5820422971411318
43,45,0.12957997991779635,0.5772993410800253
44,46,0.1275233783850283,0.5699731188845838
45,47,0.12076295032306798,0.5680888870284156
46,48,0.12154646671786784,0.5491942412347067
47,49,0.11918014370784444,0.5323930146631326
48,50,0.11398520210216181,0.5119418310368942
49,51,0.10793991974766491,0.49396620009821146
50,52,0.10588021321788765,0.5008945399233812
51,53,0.09070813621610781,0.48999075397691105
52,54,0.09829756716730076,0.4693272335242124
53,55,0.09739807994524928,0.4741021642579217
54,56,0.10091232730737472,0.4451590120103858
55,57,0.09453657154272604,0.43545652715833727
56,58,0.09655993368351735,0.4391136488294397
57,59,0.09437692222741118,0.41929322474661185
58,60,0.08883655853381207,0.4029447253561562
59,61,0.08431719510101258,0.3833206657977968
60,62,0.08033693752858363,0.3631015338390727
61,63,0.07459546068953829,0.33977830796132064
62,64,0.06946964763836833,0.31362659342409516
63,65,0.06216267308011551,0.31176746239163555
64,66,0.05423537366049762,0.3047095456909677
65,67,0.05081057541406549,0.300581321771439
66,68,0.047673293332849705,0.27605076230972775
67,69,0.04340592477825617,0.2594952471422082
68,70,0.03903784481039512,0.22530473673574564
69,71,0.030863856389878416,0.21302957229858652
