,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.32276256071550596,1.2493435050547357
1,3,0.35018629939556956,0.9544301644658107
2,4,0.29709600864243507,1.1410653403732052
3,5,0.2693327927114412,1.113617422158542
4,6,0.27489483040645407,1.1821174425032057
5,7,0.2738017534231244,1.094141906417674
6,8,0.24962528030726072,1.2584582562882694
7,9,0.2486259959126346,1.1184095211718734
8,10,0.243312237909225,1.0474591513364788
9,11,0.21697863072693963,1.1022910515148288
10,12,0.21625391500039054,1.0765706645742525
11,13,0.20472362522353074,1.1963027948474303
12,14,0.20206143598284249,1.1883742460489513
13,15,0.20126631838217804,1.1732736089182907
14,16,0.21412272987255268,1.0979804912113553
15,17,0.22209898039078857,1.0481139876889296
16,18,0.21871229558611568,1.031959494301834
17,19,0.2174238899484279,0.962161586736052
18,20,0.20503856802423626,0.9941385451814773
19,21,0.20446037962245542,0.9617287782826964
20,22,0.20866636647273915,0.9595512683941574
21,23,0.21618030463231827,0.9414330846794698
22,24,0.21386786130935737,0.9126894985426119
23,25,0.2086815245184847,0.8713806194760733
24,26,0.21011829770253337,0.8552319611243043
25,27,0.20747281857105793,0.8361356889115542
26,28,0.20050939472982485,0.8408913805313112
27,29,0.1973972935696854,0.8197686608561319
28,30,0.19703862468441818,0.7937379794703244
29,31,0.19542081970418107,0.7726310036865726
30,32,0.1876524884433084,0.7844933562320368
31,33,0.19067027202296216,0.7788532223980643
32,34,0.19020154478410403,0.7660948338963801
33,35,0.1856708293976276,0.7535053490682939
34,36,0.1833611321638251,0.7575174763528117
35,37,0.1862845366672813,0.7270500493873352
36,38,0.18617322721748572,0.7081860150688831
37,39,0.18521277058547173,0.695040007863371
38,40,0.18422316652161308,0.6762894985355425
39,41,0.1823193309885629,0.6821555729496175
40,42,0.17552764347096103,0.6676733271498013
41,43,0.17347815490611598,0.6435456847402571
42,44,0.1727777703831707,0.6234896858078856
43,45,0.16931531678110134,0.6043239979902235
44,46,0.16897646618900058,0.58251532275433
45,47,0.1632326564763206,0.5635882354256899
46,48,0.16074780437181596,0.5607583662377613
47,49,0.15778602473043477,0.5549951477388463
48,50,0.15270604749547298,0.5381516004974827
49,51,0.15278704076118757,0.5145002470471127
50,52,0.1509001400714573,0.4956687649956749
51,53,0.1473619388169943,0.46728402735078944
52,54,0.1481690253847833,0.4531441559651513
53,55,0.1308982094258424,0.4424026669167128
54,56,0.12914402813201378,0.41622790006415145
55,57,0.12670619003077102,0.4061744495168094
56,58,0.12815212539115778,0.3926908721561073
57,59,0.12462354574190608,0.3751890976987689
58,60,0.11892056495464082,0.3616553654128897
59,61,0.11213400327255733,0.34766224299767556
60,62,0.11006828901428432,0.3227520641687333
61,63,0.10404628702116682,0.30760326685282807
62,64,0.09874117978355246,0.29542407534970816
63,65,0.08956418826878648,0.28601880680480046
64,66,0.0777844640832231,0.27947516643537657
65,67,0.07869203381690815,0.2622385861293481
66,68,0.07213917452164316,0.2518369023139396
67,69,0.06486808147406967,0.2373868802217991
68,70,0.05860877087396679,0.1830645662565752
69,71,0.05348013403492761,0.15501306342325236
