,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.4851398708355307,0.7757558733453676
1,3,0.36711057341397374,0.9170712963120953
2,4,0.3430353592542488,1.0143749194007134
3,5,0.3554441428047569,0.8865474256857722
4,6,0.3424838752280952,0.7903622788792752
5,7,0.3426669748693723,0.8113444925443948
6,8,0.3316208005739975,0.803871912166228
7,9,0.34391861821902475,0.8091688454264769
8,10,0.3452748781911264,0.7411744391629016
9,11,0.35039697054179536,0.7595476320204557
10,12,0.3522761936450133,0.7095990125434352
11,13,0.3454099167683124,0.7555443229255184
12,14,0.35512673965799063,0.735367707241874
13,15,0.3604288106574656,0.6974959448218142
14,16,0.3613097051334756,0.7146602727252406
15,17,0.3548428598109173,0.7234746556676196
16,18,0.3523085808186207,0.6782442538100872
17,19,0.35256337924155245,0.6550602597785936
18,20,0.34579657661062163,0.653351805150981
19,21,0.3483539769733541,0.6655879482859972
20,22,0.3527754807346967,0.6430813596327053
21,23,0.3513688129348081,0.6200705532636044
22,24,0.36156800827056984,0.6234701210194123
23,25,0.3636826806661934,0.6062918633111785
24,26,0.3611614634751785,0.5896890446932694
25,27,0.3576373846157532,0.5893970756961372
26,28,0.36279362249376457,0.5600475661941837
27,29,0.36284351034406753,0.5668663864593131
28,30,0.3674298207593025,0.5615576421254862
29,31,0.3473207600294865,0.5837772705769027
30,32,0.3431403684905466,0.5460570851795574
31,33,0.3361387586440932,0.5329662141319298
32,34,0.33352139766911976,0.5145087206320292
33,35,0.326284521852322,0.5031147828805693
34,36,0.313876586959703,0.47685294327651373
35,37,0.30931255163410754,0.46881579429356374
36,38,0.3022978200309643,0.45553514398192796
37,39,0.28932271319844793,0.4381802352469155
38,40,0.2809303761364502,0.4332600635207939
39,41,0.27066390597639417,0.4197179183443189
40,42,0.2637105038501102,0.41541139085799483
41,43,0.26059641708713455,0.4025581077340945
42,44,0.25506382884412426,0.38878986564770296
43,45,0.25073693335136527,0.36608902801570253
44,46,0.24384537419363847,0.35771472815688904
45,47,0.23808922056807078,0.32625011571262597
46,48,0.22703700546578365,0.32501959443140827
47,49,0.22884050226214578,0.3239782411178964
48,50,0.222681075383425,0.3187048278341987
49,51,0.2152068005089248,0.3017732881533809
50,52,0.20633106021879621,0.28843420719791246
51,53,0.195814299757486,0.2750422726960717
52,54,0.19328463635300794,0.289029596104324
53,55,0.18817987320095436,0.2783174153469351
54,56,0.18090965081662783,0.2414540457158278
55,57,0.17545823861065038,0.2293685812379539
56,58,0.15078048578510916,0.23399191771531974
57,59,0.14025827139884464,0.24814113189982046
58,60,0.1268252923075173,0.23598646197574671
59,61,0.12130303983449485,0.2250561017448637
60,62,0.11385088071531231,0.20381081039359256
61,63,0.10519165871722665,0.20751807875287015
62,64,0.10644709927537231,0.2001732452987422
63,65,0.09139265426546012,0.19262895536899097
64,66,0.08779684704440065,0.1746275393834482
65,67,0.08170068233913752,0.15689788532099225
66,68,0.07611493236037238,0.14855031932150758
67,69,0.06328119148722822,0.14309525044888424
68,70,0.05573281693727038,0.11615302522828776
69,71,0.04032770397119149,0.10914109410447034
