,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.5340909890802075,0.7961458245433309
1,3,0.5771490013444374,0.8728484074847777
2,4,0.6001051920123976,0.7603627571468476
3,5,0.5917169828683301,0.6669572068562409
4,6,0.5807139122857188,0.7631792772521221
5,7,0.573040911305096,0.7618397371955922
6,8,0.5846157636696165,0.6854623063772318
7,9,0.5678702479466966,0.48234178607678735
8,10,0.49887801021633477,0.46625432026949304
9,11,0.46988741122018574,0.5490651111758121
10,12,0.40432064102914367,0.6437103204202068
11,13,0.3926310809579028,0.5439067425698231
12,14,0.374862869761505,0.5743691766817968
13,15,0.3773276620470038,0.5335710717870478
14,16,0.3532793457571836,0.622591122187987
15,17,0.31232805310192013,0.6740943656887649
16,18,0.3097412689309627,0.65825310190491
17,19,0.29755386740203355,0.6434831950020385
18,20,0.29814938440865857,0.6112329184728165
19,21,0.283648023538787,0.6538213731684057
20,22,0.2811191431822267,0.6509494879313805
21,23,0.2654249110466395,0.6955022244392389
22,24,0.2675736492953436,0.6601321972764814
23,25,0.23398190918396977,0.6820355562768077
24,26,0.22928347476024438,0.670948129664085
25,27,0.2292951375329423,0.6876527686083834
26,28,0.2213451355330765,0.6718184327333391
27,29,0.22078526413655586,0.6243023043800455
28,30,0.21440963067917973,0.6862064452738674
29,31,0.20879615544436333,0.665402557244408
30,32,0.20266114795994122,0.6559816536251238
31,33,0.19691289288143235,0.641194259223557
32,34,0.19774543808022868,0.6103199145037113
33,35,0.18918772741358578,0.5825077888813188
34,36,0.18556099445973756,0.5601224923929071
35,37,0.18789374160856043,0.5419933713014721
36,38,0.19314546705459307,0.5465200208867272
37,39,0.18682623310141347,0.5303697069347045
38,40,0.16097545395794002,0.5292733594487156
39,41,0.16740388088572564,0.5137573320914766
40,42,0.17833373542600348,0.5064304704438011
41,43,0.17351398807766708,0.4666107064330214
42,44,0.16867496242377208,0.4307406707254955
43,45,0.1782227063607587,0.42600274061697435
44,46,0.17230734792238558,0.4184154869610072
45,47,0.16367001945298693,0.4138992201697495
46,48,0.15937533187843902,0.4119703228046825
47,49,0.15994363163960232,0.4065786622585517
48,50,0.15572399242402046,0.3861659937400647
49,51,0.16351870933765034,0.38388139639878627
50,52,0.1626574331606577,0.39651193127879014
51,53,0.16329500779941303,0.38677571663133853
52,54,0.15735458070149552,0.3743461932854681
53,55,0.1524397270516929,0.3528779749858923
54,56,0.145133454967721,0.3237159296591522
55,57,0.1408738602844082,0.30901871109624435
56,58,0.13150471002773376,0.3020627762424438
57,59,0.12517918402032735,0.2997751359446909
58,60,0.11630933241355507,0.3089603850673527
59,61,0.11415033619084883,0.2934999438596811
60,62,0.11234793849754704,0.2572613271861256
61,63,0.10642671622540785,0.24192003059554615
62,64,0.10135276439128026,0.2234934890982625
63,65,0.09766882507412168,0.209240629875492
64,66,0.09586070178841237,0.18968222579114208
65,67,0.08650534203015908,0.17924311026930648
66,68,0.07003855949670829,0.1745103533377263
67,69,0.06405297943129831,0.16714530015643872
68,70,0.057353615756533666,0.1604464616353699
69,71,0.04526787372625806,0.15616061639667034
