,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.7801654528443465,0.21848850618060897
1,3,0.36222902772876936,0.7961117372757506
2,4,0.4144666380201962,0.727330356175822
3,5,0.3622655698185322,0.7958651723800243
4,6,0.3446499793807165,0.826240794965771
5,7,0.3560011482097649,0.7820469427132242
6,8,0.3217696481384857,0.8386152826645094
7,9,0.3517181537479926,0.754508999963507
8,10,0.34046368444756836,0.7893115791993756
9,11,0.33525016383091844,0.7631631813919862
10,12,0.32906531763665153,0.7881613136000466
11,13,0.3297657848216644,0.8026476979373149
12,14,0.317155378620122,0.7928337604914082
13,15,0.30891079311865466,0.8157494625221882
14,16,0.28185733001256624,0.7313707096512216
15,17,0.2846100987824957,0.7400895957084791
16,18,0.28871166281949884,0.7548260051733764
17,19,0.23781139719851505,0.8387205992576491
18,20,0.26136011876994486,0.8478059662492508
19,21,0.2660100942203172,0.8271393341923695
20,22,0.2526300538911669,0.7933686952338934
21,23,0.2539996933423266,0.7847679064408379
22,24,0.22195010457680794,0.7909489326023739
23,25,0.22331020101851384,0.7905244469145037
24,26,0.2226421764917534,0.801304617871346
25,27,0.21467338397545305,0.6883233241163502
26,28,0.20173127971542834,0.7265164836631657
27,29,0.1922692989557553,0.6961537919254153
28,30,0.19587501016036277,0.6643731241730959
29,31,0.2078327543072234,0.6151636496302573
30,32,0.22214458272037357,0.6206818963885363
31,33,0.21372546086973424,0.6923264948043751
32,34,0.22130071872819987,0.6649646507758237
33,35,0.21412371014970422,0.6603578753295669
34,36,0.1918656515482985,0.6700224099522927
35,37,0.17333253429341677,0.5866338772467313
36,38,0.1893315922044675,0.577102843766803
37,39,0.20406713634701526,0.6211793744705069
38,40,0.1967691684739202,0.6057943236676248
39,41,0.19826755259841822,0.6263520211305726
40,42,0.20111795360770945,0.5942225245418685
41,43,0.2097685953897264,0.5775536718922027
42,44,0.2069292619160782,0.5795232308590701
43,45,0.21786054871457466,0.47560373718339144
44,46,0.1420738613115993,0.5333811470269078
45,47,0.14737996870706602,0.5147459107048096
46,48,0.1253013214435009,0.5129505969687655
47,49,0.11176674619844848,0.5033984678849067
48,50,0.12195846957618622,0.4811820261443866
49,51,0.1182576046151888,0.47896835180197883
50,52,0.12541232319017792,0.4599915359755492
51,53,0.12224974786490667,0.4531028528679807
52,54,0.14271672919608575,0.3613009248089565
53,55,0.12414020999588998,0.36306825250253216
54,56,0.12480303359639507,0.3363358408094083
55,57,0.11987658588022183,0.3390259705712565
56,58,0.1201212589504573,0.3583974782034675
57,59,0.11255810930226154,0.33557051072263583
58,60,0.11888309138003196,0.31881603424840393
59,61,0.10975087080352242,0.31492346305814817
60,62,0.08942389299650431,0.31204662156807234
61,63,0.08341928492571203,0.27941015027625554
62,64,0.07097412212575709,0.26987537662525696
63,65,0.0613401863566042,0.2572605021700107
64,66,0.06087541557488458,0.25211115032696757
65,67,0.05547687311151575,0.23613364300511863
66,68,0.058528370861332564,0.19202862832175113
67,69,0.048317392117457426,0.19188065526516815
68,70,0.02891616050515193,0.18269423842011007
69,71,0.02283572656406019,0.171165178252763
