,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
55,2432.0,1,0,0,2,5,5,5,0,0,9,9,7,9,9,12,12,12,12,7,7,12,7,12,12,12,10,10,10,10,10,10,32,32,32,32,32,37,37,37,37,37,37,37,37,21,21,21,21,21,21,21,37,37,37,37,37,33,33,33,37,41,41,33,33,33,33,37,36,33,21
56,2433.0,1,0,0,2,5,1,1,0,0,8,11,12,9,14,5,5,5,18,12,12,18,12,11,11,11,4,4,4,4,4,14,10,10,10,10,10,10,10,10,10,10,10,10,10,22,22,22,22,22,22,22,10,10,10,10,10,22,22,22,10,10,25,8,8,8,8,10,19,8,22
57,2434.0,1,2,3,3,3,4,4,1,1,2,2,1,11,11,13,13,13,13,1,1,13,1,13,13,13,8,8,8,8,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,13,13,13,13,13,57,57,57,13,26,26,2,2,2,2,13,1,2,61
58,2457.0,0,1,1,0,0,6,7,3,3,3,3,11,8,8,7,7,2,2,11,20,2,2,2,17,17,18,18,18,18,18,18,7,7,7,7,36,36,30,30,30,30,30,30,30,24,24,24,24,24,24,24,30,30,30,30,30,39,39,39,30,22,22,46,64,64,64,30,65,28,67
59,2462.0,0,1,1,0,0,6,7,3,3,3,3,10,8,8,3,3,3,3,10,10,3,10,3,3,3,13,13,13,13,19,19,29,29,29,29,29,29,29,29,29,29,29,29,29,7,7,7,7,7,50,50,29,29,29,29,56,29,29,29,56,2,2,31,31,31,31,56,11,31,50
60,2467.0,0,1,1,0,0,3,3,6,6,7,7,3,12,12,0,0,0,0,18,18,0,18,23,23,23,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,29,29,29,29,29,29,29,25,25,25,25,25,23,23,23,25,12,12,49,49,49,49,25,18,49,29
61,2473.0,0,1,1,0,0,6,7,7,7,3,3,10,8,8,7,7,7,7,17,17,7,17,7,7,7,20,20,20,29,29,29,16,16,16,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,16,16,16,55,55,31,31,31,55,54,54,45,45,45,45,55,44,45,8
62,2481.0,0,1,1,0,0,6,7,3,3,3,3,10,8,8,3,3,3,3,10,11,3,11,3,3,3,19,19,19,19,30,30,17,17,17,17,17,17,17,17,17,17,17,17,17,27,27,27,27,27,27,27,17,17,17,17,17,56,56,56,17,15,15,23,23,23,23,17,28,23,27
63,2485.0,1,0,0,2,5,5,5,0,0,9,9,7,9,9,12,12,12,12,7,7,12,7,12,12,25,10,10,10,10,10,10,32,32,32,27,27,27,27,27,27,41,41,41,41,44,44,44,44,44,44,44,50,50,50,50,50,25,25,25,50,33,33,17,17,17,17,50,32,17,44
64,2493.0,1,0,0,2,5,5,5,0,0,9,9,7,9,9,12,12,12,12,7,7,12,7,12,12,12,15,15,15,15,15,15,32,32,32,32,32,32,32,32,32,32,32,32,32,20,20,20,20,20,20,20,32,32,32,32,32,12,12,12,32,34,34,59,59,59,59,32,36,59,20
