,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
54,2415.0,0,1,0,3,1,1,1,2,0,6,5,0,1,9,2,8,7,3,1,2,15,1,5,0,23,6,0,5,21,3,3,1,2,18,1,0,2,10,11,17,29,5,26,44,44,37,24,11,23,47,39,51,52,52,13,52,49,53,57,56,56,60,55,58,50,60,58,58,58,58
55,2432.0,0,1,0,0,5,1,6,8,2,8,0,6,5,1,5,15,13,0,6,8,19,3,1,14,14,1,11,26,17,13,1,7,11,11,21,18,4,15,6,10,19,1,13,8,8,1,43,8,37,20,11,44,8,38,46,17,6,45,2,38,48,6,9,36,15,35,12,36,69,69
56,2433.0,0,0,3,0,5,0,6,8,2,10,7,11,11,12,13,5,11,13,18,6,5,6,15,10,21,9,9,8,10,6,11,21,8,33,26,25,34,26,10,11,20,24,30,6,6,29,16,16,0,31,12,13,6,40,11,26,20,29,14,30,30,15,32,28,10,18,6,28,28,28
57,2434.0,0,0,3,0,5,2,6,8,2,8,0,6,5,1,5,15,13,0,6,16,19,3,18,14,24,23,25,25,29,21,27,28,30,34,23,20,27,33,30,26,15,32,19,23,23,26,28,25,31,0,32,26,23,32,31,23,25,31,12,43,35,30,30,26,33,29,38,26,26,26
58,2457.0,0,1,0,3,1,0,2,0,7,2,9,0,7,6,15,3,1,10,13,20,6,9,21,13,11,5,8,27,19,20,30,29,33,27,25,9,15,27,31,27,31,36,35,21,21,42,31,27,20,42,37,27,21,39,32,27,39,36,35,19,42,20,28,40,37,33,47,40,40,40
59,2462.0,1,2,1,1,3,6,0,5,1,4,4,1,6,0,3,7,15,1,2,1,2,14,13,1,0,18,16,13,22,17,10,22,27,24,17,22,31,23,13,1,41,40,34,1,1,2,47,20,40,41,44,40,1,25,28,21,36,18,22,27,43,42,24,1,41,31,39,1,1,1
60,2467.0,0,1,0,3,1,1,1,0,0,2,9,0,7,6,0,10,1,10,13,20,6,9,11,13,8,11,8,4,13,8,9,24,29,0,34,7,25,29,32,34,25,26,32,41,41,33,33,36,35,32,30,36,41,33,27,38,32,41,31,40,36,29,36,38,35,20,29,38,38,38
61,2473.0,1,2,1,4,3,4,7,6,6,1,4,2,0,7,10,16,10,11,8,13,8,20,14,19,15,0,18,7,16,12,12,2,1,21,12,14,1,1,12,13,6,3,1,13,13,22,18,44,46,15,9,46,53,49,53,56,11,7,37,47,50,1,54,53,48,7,18,53,53,53
62,2481.0,1,2,1,4,0,4,7,6,6,1,4,2,0,7,1,2,10,15,17,19,20,4,6,6,20,19,6,11,20,15,25,5,23,14,24,1,20,4,4,20,14,14,36,19,19,45,42,19,15,37,36,3,19,45,3,11,42,26,48,7,44,23,35,12,39,12,17,12,12,12
63,2485.0,0,1,0,3,5,0,6,8,2,8,7,6,12,12,5,15,13,7,11,8,3,19,1,22,14,17,11,16,17,29,28,25,26,20,28,35,37,30,23,5,28,28,21,32,32,21,5,29,21,30,21,21,32,26,33,30,27,27,18,33,33,34,29,22,24,24,27,22,22,22
64,2493.0,0,0,0,3,5,0,2,0,7,10,7,11,11,12,13,5,11,13,18,6,5,6,15,10,12,9,9,8,10,6,29,14,8,13,13,5,13,11,29,36,9,11,0,27,27,12,27,22,22,8,34,23,27,11,22,9,14,14,34,8,10,27,20,7,28,34,8,7,7,7
65,2500.0,0,1,0,3,1,1,2,0,2,8,9,0,12,6,15,10,3,7,3,0,3,19,22,8,25,17,20,4,28,8,20,9,15,28,5,7,33,0,15,31,7,8,27,31,31,30,21,21,17,11,49,45,31,19,48,41,47,57,30,50,49,36,51,48,27,46,24,48,48,48
66,2604.0,0,0,3,0,2,2,3,4,5,0,6,3,2,4,11,1,4,9,12,4,1,7,8,3,7,8,19,10,7,2,6,20,3,7,2,8,22,18,21,30,0,19,3,4,4,32,34,12,44,43,20,4,4,51,50,46,57,11,55,6,2,56,60,4,49,53,46,4,4,4
67,2606.0,0,1,0,3,1,1,1,2,0,6,5,10,8,2,8,13,16,14,9,17,4,22,20,15,1,16,24,0,14,27,13,19,28,4,31,16,17,5,39,16,8,41,9,17,17,36,13,5,18,45,27,12,17,46,42,45,29,50,44,44,29,50,37,35,0,14,10,35,35,35
68,2608.0,0,0,3,0,2,2,3,4,5,0,0,3,2,4,11,1,4,9,12,4,1,7,8,3,7,8,3,10,7,2,6,20,20,26,2,8,22,18,21,30,0,19,3,34,34,7,0,12,1,1,48,4,34,24,26,5,2,35,7,26,53,5,0,41,3,66,65,66,66,66
69,2609.0,0,0,3,0,2,2,3,4,5,0,6,3,2,4,11,1,4,9,12,4,1,7,3,18,7,22,19,20,7,2,24,10,3,7,20,36,0,2,24,15,37,4,40,16,16,32,29,26,26,9,5,31,47,48,45,28,48,30,59,20,45,3,16,57,17,9,52,57,57,57
70,2612.0,0,0,3,0,2,2,3,4,5,0,6,3,2,4,11,1,4,8,4,4,10,18,3,18,2,8,10,20,26,25,15,10,3,7,20,19,21,13,18,15,37,4,23,36,36,9,44,10,9,46,42,49,36,50,49,51,53,48,51,51,25,47,48,55,53,51,16,55,55,55
71,2613.0,0,1,0,3,1,1,1,2,0,6,5,12,8,2,2,8,7,3,1,2,4,1,5,0,1,6,0,5,21,3,3,1,2,18,1,0,2,10,1,0,29,5,26,29,29,37,24,48,41,47,39,47,29,52,6,19,17,25,52,52,60,57,53,61,55,48,59,61,61,61
72,2617.0,1,2,1,1,3,6,0,5,1,5,1,7,6,0,3,0,6,6,2,9,17,21,4,9,0,2,1,9,8,1,2,8,9,8,4,2,6,6,7,12,10,9,43,9,9,5,1,46,8,34,50,50,9,10,44,42,43,0,45,48,1,51,52,8,30,3,7,8,8,8
73,2634.0,0,1,0,0,2,5,3,4,9,0,8,8,1,10,14,6,3,12,14,14,13,13,10,17,9,12,13,19,9,14,14,11,18,9,9,17,12,12,20,39,13,13,8,14,14,40,7,32,49,50,47,48,14,28,7,10,13,52,1,46,47,11,45,52,19,38,14,52,52,52
74,2635.0,0,0,3,0,2,2,3,4,5,0,6,3,2,4,6,1,4,8,4,10,10,18,3,18,2,7,10,20,26,25,15,4,3,7,20,19,21,13,0,2,11,4,23,10,10,32,15,26,9,17,24,25,10,7,23,2,34,55,17,58,52,52,61,10,60,55,49,10,10,10
