,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
54,2415.0,1,2,2,4,2,2,7,7,2,7,7,7,7,7,7,7,1,1,7,1,1,7,7,7,7,6,7,7,6,6,30,30,30,30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,49,32,32,49,38,38,38,38,38,38,40,40,38,38,7,7,42,40
55,2432.0,1,2,2,3,2,1,2,2,7,2,2,1,1,1,1,6,5,5,1,5,5,6,6,6,6,8,2,2,8,8,2,2,33,33,11,11,11,11,11,11,41,41,43,43,36,36,36,36,36,36,36,36,5,34,34,5,21,21,21,21,21,21,37,37,21,21,43,43,41,37
56,2433.0,0,0,1,2,1,0,0,5,1,5,11,12,12,12,12,5,11,18,19,18,18,5,5,5,5,5,22,22,27,30,22,22,22,22,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,33,30,30,33,22,22,22,22,22,22,10,10,22,22,0,0,63,10
57,2434.0,1,2,2,3,2,1,2,2,7,2,2,1,1,1,1,6,5,5,1,5,5,6,6,6,6,8,2,28,8,8,2,2,33,33,11,11,11,11,11,11,41,41,43,43,1,1,1,1,1,1,1,1,39,52,52,39,21,21,21,21,61,61,13,13,61,61,47,47,26,13
58,2457.0,1,2,1,2,5,1,1,5,1,5,5,12,12,12,12,5,11,11,19,11,11,5,5,5,5,5,12,12,27,30,12,12,12,12,14,14,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,28,30,30,28,20,20,20,20,20,20,30,30,20,20,14,14,34,30
59,2462.0,0,0,3,0,0,3,3,0,3,0,8,11,11,11,11,0,17,17,11,17,17,21,21,21,21,21,24,24,21,21,29,29,29,29,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,11,11,11,41,21,21,41,50,50,50,50,50,50,56,56,50,50,20,20,2,56
60,2467.0,1,1,0,3,4,6,6,4,9,4,4,9,9,9,9,11,13,13,18,13,13,11,11,11,11,11,14,14,11,11,14,32,32,32,10,10,10,10,10,10,10,10,10,10,18,18,18,18,18,18,18,18,13,31,31,13,29,29,29,29,29,29,25,25,29,29,10,10,12,25
61,2473.0,0,0,1,2,1,4,4,8,4,9,0,4,4,4,4,5,11,18,4,20,20,5,5,5,5,5,20,20,5,5,20,20,20,20,4,4,4,4,4,4,4,4,4,4,44,44,44,44,44,44,44,44,35,5,5,35,8,8,8,8,8,8,55,55,8,8,51,51,54,55
62,2481.0,0,0,1,2,1,4,4,1,4,3,3,4,4,4,4,15,6,6,17,6,6,15,15,15,15,15,15,15,28,28,15,15,15,15,18,18,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,6,44,44,6,27,27,27,27,27,27,17,17,27,27,31,31,15,17
63,2485.0,1,2,2,3,5,1,1,5,1,5,5,12,12,12,12,8,12,11,19,11,11,8,8,8,8,26,25,25,26,26,25,25,25,25,8,8,8,8,8,8,8,8,8,8,32,32,32,32,32,32,32,32,52,26,26,52,44,44,44,44,44,44,50,50,44,44,63,63,33,50
64,2493.0,1,2,1,2,5,1,1,5,1,5,5,12,12,12,12,5,11,11,19,11,11,5,5,5,5,5,12,12,27,30,12,12,12,12,14,14,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,28,30,30,28,20,20,20,20,20,20,32,32,20,20,25,25,34,32
65,2500.0,1,2,1,3,5,1,1,5,1,5,5,12,12,12,12,8,12,11,19,11,11,8,8,8,8,26,5,5,26,26,5,5,5,5,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,28,54,54,31,10,10,10,10,10,10,4,4,10,10,45,45,24,67
66,2604.0,1,1,0,1,4,6,6,6,6,6,6,6,6,6,15,9,3,3,15,3,3,9,9,9,9,9,6,6,9,9,6,6,6,6,24,24,24,24,24,24,24,24,24,24,6,6,6,6,6,6,6,6,3,9,9,3,2,2,2,2,2,2,34,34,2,2,24,24,13,34
67,2606.0,1,2,2,4,2,2,7,7,2,7,7,7,7,7,7,7,1,1,7,1,1,7,7,7,7,6,23,23,6,6,30,30,30,30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,46,46,43,16,16,16,16,16,16,18,18,16,16,52,52,60,18
68,2608.0,1,1,0,1,4,6,6,4,9,4,4,9,9,9,9,11,4,4,9,4,4,11,11,13,13,13,14,14,11,11,14,32,32,32,27,27,27,27,27,27,27,27,27,27,22,22,22,22,22,22,22,22,50,11,11,56,13,13,13,13,13,13,23,23,13,13,27,27,19,23
69,2609.0,1,1,0,1,4,6,6,6,6,6,6,6,6,6,6,9,3,3,6,3,3,9,9,9,9,9,6,6,9,9,6,6,6,6,24,24,24,24,24,24,24,24,24,24,6,6,6,6,6,6,6,6,37,9,9,37,35,35,35,35,35,35,9,9,35,35,65,65,17,9
70,2612.0,1,1,0,1,4,6,6,6,6,6,6,6,6,6,15,9,3,3,15,3,3,9,9,9,9,9,6,6,9,9,6,6,6,6,24,24,24,24,24,24,24,24,24,24,15,15,15,15,15,15,15,15,14,49,49,14,12,12,12,12,12,12,6,6,12,12,54,54,66,6
71,2613.0,1,2,2,4,2,2,7,7,2,7,7,7,7,7,7,7,1,1,7,1,1,7,7,7,7,6,23,23,7,7,30,30,30,30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,46,46,43,16,16,16,16,16,16,18,18,16,66,6,6,45,18
72,2617.0,0,0,3,0,3,4,4,0,4,0,3,10,10,14,14,0,17,17,14,17,21,21,21,21,21,21,3,3,15,15,3,3,3,3,22,22,22,22,22,22,22,22,22,22,39,39,39,39,39,39,39,39,17,47,47,17,7,7,7,7,7,7,22,22,7,7,22,22,44,70
73,2634.0,1,1,0,1,4,6,6,4,9,4,4,6,6,6,6,13,4,4,6,4,4,13,13,24,24,24,16,16,24,24,16,16,16,16,1,1,1,1,1,1,1,1,1,1,34,34,34,48,48,48,48,48,4,24,24,4,36,36,36,36,36,36,28,28,63,63,1,68,9,28
74,2635.0,1,1,0,1,0,6,6,6,6,6,6,3,3,3,15,9,14,14,3,14,14,10,10,10,10,10,6,6,10,10,8,8,8,8,29,29,29,29,29,29,29,29,29,29,3,3,3,3,3,3,3,3,40,10,10,40,28,28,28,28,28,28,60,60,28,28,56,56,59,60
