,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
41,2307.0,1,2,0,0,1,6,6,1,1,1,1,12,12,12,12,12,12,12,12,12,12,0,17,17,17,17,10,28,10,10,10,32,32,31,31,31,31,14,31,31,31,31,31,31,14,31,31,31,31,31,31,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,25
42,2308.0,1,2,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,23,3,23,23,23,23,23,3,3,3,3,1,3,3,3,3,3,3,33,3,47,47,47,47,47,47,47,47,23,23,23,23,23,23,23,23,23,23,65,65,65,65,65,4
43,2327.0,1,1,3,3,4,3,3,0,0,10,10,10,10,10,10,10,10,10,10,10,10,22,14,14,14,14,26,17,29,29,29,29,29,32,32,32,32,13,32,32,32,32,32,32,7,32,32,32,32,32,32,32,32,32,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0
44,2343.0,1,2,0,0,1,6,6,7,7,7,7,7,7,7,7,7,7,7,12,12,12,11,11,11,11,11,27,11,27,27,27,32,32,11,11,11,11,14,11,11,11,11,11,11,41,11,11,11,11,11,11,11,11,11,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,10
45,2347.0,1,1,3,3,4,3,3,3,3,10,10,10,10,14,15,15,15,15,15,15,15,5,22,22,22,22,24,14,24,24,24,24,24,14,14,14,14,11,14,14,14,42,42,42,12,42,42,42,42,42,42,42,42,42,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,50
46,2351.0,1,1,3,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,23,23,23,23,22,21,22,22,22,22,22,21,21,21,21,18,21,21,21,21,21,21,39,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18
47,2366.0,1,1,3,3,4,3,3,0,0,10,10,10,10,10,10,10,14,14,14,14,14,5,14,14,14,14,26,25,26,26,26,26,26,32,32,32,32,24,32,32,32,32,32,32,26,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27
48,2369.0,1,2,0,0,1,6,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,11,16,16,16,16,27,5,27,27,27,27,27,5,5,5,5,4,5,5,5,5,5,5,32,5,47,47,47,47,47,47,47,47,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,28
49,2372.0,1,1,3,3,4,1,1,0,0,0,0,0,0,0,0,0,17,17,17,17,17,12,10,10,10,10,17,6,16,16,16,16,16,6,6,6,6,30,38,38,38,38,38,38,45,38,38,38,38,38,38,38,38,38,16,16,57,57,57,57,57,57,57,57,57,57,57,57,57,32
50,2374.0,1,2,0,0,2,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,21,1,12,12,0,0,1,26,1,1,1,1,1,26,26,26,26,12,26,26,26,26,26,26,6,26,26,26,26,26,26,26,26,26,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,51
51,2386.0,1,2,0,0,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,16,16,16,16,13,5,13,13,13,13,13,5,5,5,5,4,31,31,31,31,31,31,9,31,47,47,47,47,47,47,47,47,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,38
52,2410.0,1,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,23,23,26,17,6,17,17,17,17,17,6,6,6,6,20,6,6,6,6,6,6,31,6,6,6,6,6,6,6,6,6,17,17,17,17,17,17,61,61,61,61,61,61,61,61,61,23
53,2414.0,1,2,0,0,1,6,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,11,16,16,16,16,27,11,27,27,27,27,27,31,31,31,31,5,31,31,31,31,31,31,34,31,31,31,31,31,31,31,31,31,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,5
54,2415.0,1,2,0,0,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,24,24,24,27,5,27,27,27,27,27,5,5,5,5,15,5,5,5,5,5,5,38,5,5,5,49,49,49,49,49,49,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42
55,2432.0,1,2,0,0,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,9,9,9,9,13,5,13,13,13,13,13,5,5,5,5,10,5,5,5,5,5,5,21,5,5,5,5,5,5,5,5,5,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,41
56,2433.0,1,2,0,0,1,6,6,1,1,1,1,12,12,12,12,12,12,12,19,19,19,0,8,8,8,8,10,28,10,10,10,10,10,33,33,33,33,31,33,33,33,33,33,33,22,33,33,33,33,33,33,33,33,33,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,63
57,2434.0,1,2,0,0,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,2,2,2,13,5,13,13,13,13,13,5,5,5,5,4,39,39,39,39,39,39,21,39,39,39,39,39,39,39,39,39,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,26
58,2457.0,0,0,2,4,0,4,7,8,8,0,0,0,0,0,0,0,17,8,8,8,8,14,7,7,7,7,0,1,0,30,30,30,30,30,30,30,30,21,30,30,30,30,30,30,24,30,30,30,30,30,30,30,30,54,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3
59,2462.0,1,1,3,1,4,1,1,4,4,10,11,11,11,11,11,11,11,11,11,11,11,20,10,10,10,10,16,17,16,16,16,16,16,17,17,17,17,19,17,17,41,41,41,41,7,41,41,41,41,41,41,41,41,41,16,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2
60,2467.0,0,0,2,4,0,4,7,8,8,3,3,3,3,8,8,3,17,18,18,18,18,10,18,18,18,18,25,13,25,25,25,25,25,13,13,13,13,32,13,13,13,13,13,13,29,13,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12
61,2473.0,0,1,3,3,4,1,1,0,0,0,11,11,11,11,11,11,17,17,17,17,17,12,10,10,10,10,16,6,16,16,16,16,16,34,35,35,35,29,35,35,35,35,35,35,8,35,35,35,35,35,35,35,35,35,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54
62,2481.0,1,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0,17,17,17,17,17,12,10,10,10,26,17,6,17,17,17,17,17,6,6,6,6,20,6,6,6,6,6,6,45,6,6,6,6,6,6,6,6,6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15
63,2485.0,1,2,0,0,1,6,6,1,1,1,1,12,12,12,12,12,12,12,12,12,12,11,17,17,17,17,13,5,13,13,13,13,13,29,29,29,29,10,29,29,29,29,29,29,44,29,29,29,29,29,29,52,52,52,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,33
64,2493.0,1,2,0,0,1,6,6,1,7,7,7,12,12,12,12,12,12,12,12,12,12,0,8,8,8,8,10,28,10,10,10,32,32,28,28,28,28,14,28,28,28,28,28,28,20,28,28,28,28,28,28,28,28,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34
65,2500.0,1,2,0,0,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,27,11,27,27,27,27,27,11,11,11,11,14,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,54,54,54,54,54,54,54,54,54,54,54,54,67,67,67,56
66,2604.0,1,2,0,0,2,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,12,12,0,0,1,3,1,1,1,1,33,3,3,3,3,6,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,13
67,2606.0,0,0,2,4,0,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,18,18,18,18,18,22,18,18,18,18,18,22,22,22,22,25,22,22,22,22,43,43,16,43,43,43,43,43,43,43,43,43,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,60
68,2608.0,1,2,0,0,2,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,21,1,12,12,12,12,23,26,23,23,23,23,23,26,26,26,26,22,26,26,26,26,26,26,13,26,26,26,26,26,26,26,26,26,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,19
69,2609.0,1,2,0,3,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,0,0,25,25,9,27,9,9,9,9,9,27,27,27,37,9,37,37,37,37,37,37,35,37,37,37,37,37,37,37,37,37,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17
70,2612.0,1,1,3,3,4,3,3,3,3,3,3,3,3,14,15,15,15,15,15,15,15,9,22,22,22,22,6,14,6,6,6,6,6,14,14,14,14,11,14,14,14,14,14,14,12,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,66
71,2613.0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,4,4,20,7,20,20,20,20,20,7,7,7,7,38,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,45
72,2617.0,1,1,3,3,4,3,3,0,0,10,10,10,10,10,10,10,10,10,10,10,10,22,14,14,14,14,16,17,29,29,29,29,29,17,17,17,17,13,17,17,17,17,17,17,7,17,17,17,17,17,17,17,17,17,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44
73,2634.0,1,2,2,3,4,3,7,3,3,8,8,8,8,14,15,15,15,15,15,15,15,17,22,22,22,22,6,4,28,28,28,28,28,4,4,4,4,23,4,4,4,4,4,4,12,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,9
74,2635.0,1,2,0,3,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,0,0,25,25,9,27,9,9,9,9,9,27,27,27,37,28,37,37,37,37,37,37,28,37,37,37,37,37,37,37,37,37,9,9,9,9,9,60,60,60,60,60,60,60,60,60,60,59
