,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
11,2084.0,1,0,3,0,2,5,0,4,5,1,5,4,10,4,14,8,10,6,13,5,1,7,9,1,9,9,10,8,15,2,1,27,11,23,7,21,1,10,7,12,5,27,4,17,17,13,0,46,41,1,1,5,38,36,50,20,23,27,59,58,60,62,63,64,58,63,64,49,61,64
12,2085.0,1,0,0,4,0,1,5,5,7,6,6,1,2,8,1,16,7,0,8,3,4,21,6,4,1,0,7,9,2,29,4,23,7,19,2,27,12,7,16,10,4,1,2,16,31,30,7,13,1,4,4,30,11,1,4,6,20,53,53,14,27,38,11,4,43,44,4,67,69,4
13,2091.0,1,2,2,3,5,3,3,2,8,4,4,5,7,6,3,5,5,5,12,7,7,10,8,7,2,2,6,2,3,5,7,7,2,3,5,2,6,3,4,3,2,3,3,8,3,3,2,4,42,7,7,6,2,6,51,46,50,47,5,57,8,49,0,5,53,9,5,6,42,5
14,2104.0,1,0,0,4,0,1,5,5,7,6,6,1,2,8,1,16,7,0,8,3,4,21,6,4,1,0,7,3,2,9,27,1,7,19,28,5,29,7,16,10,4,39,2,2,22,30,7,3,29,27,27,0,11,51,4,52,56,1,9,51,58,51,57,32,46,57,32,8,65,32
15,2106.0,0,1,1,1,1,0,1,3,4,0,10,3,12,7,0,13,1,9,5,8,17,6,4,17,8,1,3,24,6,7,17,26,24,31,30,4,11,5,31,0,28,40,38,30,7,43,27,1,43,17,17,37,30,32,41,31,57,31,52,11,40,56,30,62,31,7,62,56,43,62
16,2109.0,1,0,3,0,2,5,2,7,2,7,0,12,6,13,4,3,11,11,6,12,21,5,17,21,20,6,27,17,29,17,21,24,9,30,14,29,31,30,23,15,24,26,17,9,39,0,24,21,33,49,49,51,35,31,5,51,31,49,47,54,7,12,47,28,45,49,28,9,23,28
17,2112.0,1,0,0,2,3,2,4,0,6,8,3,10,0,10,2,15,0,14,7,9,19,8,19,19,4,22,23,22,7,27,19,30,30,25,19,26,24,36,34,22,38,0,36,36,37,27,22,38,30,19,19,17,16,44,32,37,22,40,0,36,33,32,25,6,29,33,6,0,28,6
18,2126.0,0,1,1,1,1,0,1,8,4,9,1,11,4,3,11,10,16,1,15,1,0,18,15,0,21,17,11,12,10,3,0,18,13,22,21,8,3,21,28,7,8,18,18,4,23,14,4,17,0,0,0,8,17,8,13,17,8,2,8,1,1,5,49,0,11,8,0,26,68,70
19,2130.0,1,2,2,3,5,6,7,2,3,2,11,9,3,9,6,11,3,2,3,4,2,3,3,2,7,10,5,19,13,6,2,3,12,10,4,10,7,9,8,8,11,13,8,3,12,8,11,2,6,2,2,2,8,3,11,11,7,10,3,7,3,3,7,2,3,4,2,4,15,2
20,2135.0,1,0,0,4,0,1,5,5,7,6,6,1,2,8,1,16,7,0,8,3,4,2,6,4,1,0,7,9,28,29,27,23,7,19,28,27,12,7,10,10,4,39,2,16,31,15,40,13,1,27,27,0,11,47,40,49,0,53,53,50,18,2,5,49,10,1,49,24,16,49
21,2139.0,0,1,1,2,4,4,6,1,1,10,8,6,9,5,7,6,9,8,1,10,8,12,12,8,18,13,8,15,20,21,8,0,22,16,22,11,28,20,17,6,10,17,9,14,13,19,6,18,12,8,8,11,10,9,14,24,10,0,10,16,22,14,18,8,22,19,8,12,7,8
22,2143.0,1,0,0,4,0,1,5,5,9,6,2,1,11,2,9,0,4,17,4,19,20,19,0,20,22,21,20,18,26,0,20,21,16,5,20,24,2,23,22,19,25,25,15,19,24,23,26,7,22,20,20,20,29,17,20,23,15,15,6,4,0,21,19,22,19,6,22,19,29,22
23,2150.0,1,0,3,0,2,5,0,4,5,1,5,4,5,4,14,9,2,6,13,18,11,13,13,11,9,7,18,27,15,26,29,15,19,17,13,3,22,4,5,2,9,5,21,23,9,6,32,0,20,29,29,29,28,4,21,14,4,4,21,9,44,34,41,39,36,65,39,23,66,39
24,2152.0,1,0,0,4,0,1,5,5,7,6,6,1,2,8,1,16,7,0,8,3,4,21,6,4,1,0,7,9,2,29,27,23,7,19,28,27,12,7,16,10,4,39,2,16,31,30,7,13,1,27,27,0,11,51,4,6,20,1,9,14,27,38,11,58,43,44,58,40,26,58
25,2159.0,0,1,1,2,4,4,6,6,1,3,9,0,0,1,15,1,15,3,9,6,3,4,7,3,5,3,19,23,4,1,3,12,4,27,34,19,13,26,36,4,19,10,11,5,38,4,20,42,18,3,3,44,27,46,17,45,37,5,19,40,24,7,23,3,48,48,3,50,25,3
26,2161.0,1,0,3,0,2,5,2,7,0,7,0,7,6,13,12,14,14,15,10,13,10,20,18,10,10,11,12,21,8,13,10,11,20,9,18,14,19,12,14,27,12,15,20,21,16,18,14,8,8,10,10,13,12,12,19,16,17,12,15,13,16,22,16,15,21,11,15,17,8,15
27,2167.0,0,1,1,1,4,4,6,1,1,9,1,8,13,12,8,7,16,13,14,16,13,9,21,13,16,25,22,20,18,19,13,2,21,15,24,12,20,22,20,11,13,21,23,29,18,9,16,16,16,13,13,14,25,24,29,18,18,14,25,17,20,19,22,23,23,12,23,18,24,23
28,2170.0,1,0,3,0,2,5,0,4,5,1,5,4,10,4,14,8,10,4,13,18,1,13,13,1,9,9,10,8,15,26,1,27,0,23,3,34,22,38,33,40,39,5,42,6,40,42,46,39,37,43,43,38,36,30,34,39,48,45,35,42,4,4,31,44,38,40,44,31,39,44
29,2174.0,1,0,0,4,0,1,5,5,9,6,2,1,11,11,13,0,12,10,4,17,16,11,14,16,12,15,15,9,14,8,16,8,5,21,9,18,32,17,2,29,3,42,10,44,25,45,43,20,21,16,16,10,15,42,26,4,42,46,16,18,51,29,36,25,9,23,25,2,34,25
30,2179.0,0,1,1,2,4,4,6,6,1,3,9,0,0,1,15,1,8,3,9,11,15,4,10,15,17,16,1,1,22,12,15,14,17,4,8,6,17,26,11,13,22,6,11,22,10,32,33,10,25,15,15,7,50,54,6,53,39,41,44,53,50,53,4,54,44,56,54,13,5,54
31,2181.0,0,1,1,2,4,4,6,6,1,3,9,0,0,1,15,1,8,3,9,11,3,4,10,3,5,3,1,1,22,12,3,14,17,4,8,6,17,26,26,13,22,10,11,5,38,4,20,28,25,46,46,7,50,11,54,22,6,16,57,3,10,50,39,16,16,5,16,43,50,16
32,2210.0,0,1,1,1,1,0,1,3,4,0,10,3,12,7,0,4,6,9,5,8,9,6,4,9,8,1,14,5,25,16,26,5,3,2,10,4,16,15,3,14,6,20,7,34,45,5,18,14,7,26,26,45,48,13,52,13,11,44,4,15,52,48,2,60,56,18,60,58,54,60
33,2232.0,1,0,3,0,3,2,0,0,6,1,5,2,5,10,5,2,17,7,17,2,6,0,11,6,14,4,4,11,23,22,6,20,8,7,1,30,9,25,12,31,1,7,5,41,0,33,38,33,48,39,39,34,19,40,2,9,9,6,37,24,31,33,59,61,41,3,61,41,18,61
34,2243.0,1,0,0,4,0,1,5,5,7,6,6,1,2,8,9,16,7,0,8,0,4,21,6,4,1,0,0,3,2,9,30,23,7,28,23,35,29,32,16,30,35,30,33,28,41,34,34,34,31,30,30,23,41,29,37,41,44,29,28,41,36,25,35,38,2,21,38,34,41,38
35,2256.0,1,0,3,0,2,5,2,7,2,7,0,12,6,0,4,3,2,11,0,12,21,17,2,21,3,6,27,0,5,17,21,16,9,6,32,1,14,11,39,38,31,4,0,35,36,25,9,44,39,40,40,42,34,10,44,38,49,51,50,35,43,37,9,14,39,46,14,35,38,14
36,2265.0,1,0,3,0,2,5,0,4,5,1,5,2,5,4,5,9,2,7,0,18,11,13,13,11,3,7,18,14,5,11,11,4,27,6,26,13,35,11,35,26,32,32,37,38,35,38,12,41,38,33,33,41,43,35,45,33,30,34,36,33,29,40,34,35,33,36,35,38,37,35
37,2269.0,1,0,3,0,2,5,2,7,2,7,0,12,6,13,4,3,11,11,0,12,21,17,2,21,20,6,27,0,5,17,21,16,9,13,32,1,14,30,0,38,41,4,0,35,4,25,9,32,47,44,44,48,47,52,47,47,38,7,34,39,37,43,46,52,47,37,52,27,51,52
38,2276.0,1,0,3,0,2,5,0,4,5,1,5,4,10,4,5,9,2,6,13,5,11,7,9,11,9,19,25,28,0,30,25,31,31,29,29,32,18,28,30,32,36,34,29,32,32,37,31,22,36,25,25,25,45,28,28,35,29,28,32,28,30,30,26,29,27,24,29,25,32,29
39,2282.0,0,1,1,2,4,4,6,1,1,3,9,8,13,12,8,1,15,3,9,16,3,22,7,22,15,12,9,7,24,14,22,6,10,18,17,20,0,8,1,23,0,8,6,42,29,17,10,5,4,35,35,47,18,48,42,44,3,8,2,46,41,39,50,46,14,42,46,20,48,46
40,2288.0,1,0,0,4,0,1,5,5,9,6,2,1,11,2,9,0,4,17,4,19,20,19,0,20,22,21,20,18,26,0,20,21,16,5,20,24,2,23,22,19,25,25,15,19,24,23,26,7,22,20,20,20,29,17,20,23,15,15,6,4,0,21,19,22,65,64,67,64,63,67
41,2307.0,0,1,1,1,1,0,1,8,4,9,1,11,4,3,11,10,1,1,2,15,0,1,1,0,0,8,17,10,10,23,0,13,1,22,16,8,36,1,18,21,21,22,34,27,20,39,15,31,45,42,42,18,46,19,27,34,47,38,43,49,25,36,15,50,37,52,50,52,19,50
42,2308.0,0,1,1,2,4,4,6,1,1,9,7,8,13,14,8,7,13,12,14,14,5,14,16,5,11,14,21,16,16,10,5,19,23,0,12,17,23,18,19,17,18,14,16,15,6,11,23,23,15,5,5,19,31,27,10,21,14,18,14,19,19,8,12,17,15,16,17,15,21,17
43,2327.0,1,0,3,0,2,5,0,4,5,1,5,2,5,4,5,9,2,6,0,18,11,13,13,11,3,7,18,14,5,11,11,4,15,6,26,13,21,11,27,16,17,24,19,7,14,10,13,9,3,11,11,16,1,16,8,0,13,22,13,20,2,55,10,13,18,15,13,3,57,13
44,2343.0,0,1,1,1,1,0,1,8,4,9,1,11,4,3,11,10,16,1,15,1,0,18,15,0,21,17,11,12,10,3,0,18,13,22,21,8,3,21,28,7,8,18,18,4,23,14,4,17,0,0,0,8,17,8,13,17,8,2,8,1,35,5,49,0,11,8,0,26,11,0
45,2347.0,1,0,0,2,3,2,4,0,6,8,3,2,1,10,10,2,17,7,17,2,6,15,11,6,6,5,4,26,23,22,6,29,29,32,31,25,27,0,12,5,26,29,30,20,30,12,17,6,19,6,6,4,37,14,35,32,33,26,7,22,14,0,28,21,4,31,21,10,67,21
46,2351.0,1,0,3,0,2,5,2,7,2,7,0,12,6,0,4,3,11,11,6,12,21,5,17,21,20,24,27,17,29,17,21,24,9,30,14,29,31,30,23,15,24,26,17,9,39,41,24,21,33,21,21,9,51,53,46,8,51,30,12,10,53,46,17,45,0,27,45,47,47,45
47,2366.0,1,0,3,0,3,2,0,4,5,1,5,2,5,4,5,2,2,7,17,2,6,0,11,6,14,4,4,11,23,22,6,20,8,7,1,30,9,25,12,31,1,7,5,41,0,33,38,33,48,39,39,34,19,40,2,9,9,6,37,24,31,33,20,7,64,66,7,65,64,7
48,2369.0,0,1,1,1,1,0,1,8,4,9,1,11,4,7,11,10,16,1,15,1,0,18,15,0,21,17,11,12,10,3,0,18,13,14,21,28,3,21,28,7,8,2,18,4,23,14,4,17,0,0,0,8,17,8,13,54,54,57,56,23,59,59,8,59,57,29,59,1,1,59
49,2372.0,1,0,3,0,2,5,0,4,5,1,5,4,10,4,14,8,10,6,13,5,1,7,9,1,9,9,10,8,15,2,1,31,11,23,7,21,1,10,7,12,5,27,4,17,17,13,25,19,9,1,1,5,40,36,15,20,34,27,1,0,13,15,3,30,62,59,30,62,3,30
