,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
0,2009.0,1,1,1,1,0,3,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2,2,2,0,15,15,7,7,7,7,7,7,7,3,3,3,1,1,0,67,67,67,67
1,2016.0,0,0,0,2,2,2,2,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,0,5,5,5,5,5,5,5,5,5,5,2,2,2,0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2,2018.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,8,8,8,3,3,3,1,0,21,21,10,10,10,10,10,10,10,4,4,4,4,4,1,0,11,11,11,11,11,5,5,2,2,0,70
3,2019.0,1,1,1,1,0,3,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2,2,2,0,15,15,7,7,7,7,7,7,7,3,3,3,1,1,0,5,5,2,0
4,2029.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,5,5,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,3,3,1,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
5,2030.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,7,7,7,3,3,3,3,3,3,3
6,2033.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,17,17,17,17,17,17,8,8,8,3,3,1,1,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
7,2034.0,0,2,2,0,3,1,0,0,7,7,7,7,3,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18,18,8,8,3,1,1,1,0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
8,2044.0,0,0,3,3,1,0,7,7,3,3,1,1,0,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,1,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
9,2056.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,8,8,8,8,3,1,1,0,9,9,9,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,2,2,0,1,1,1
10,2070.0,0,0,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,59,59,59,59,59,59,59,59,59,59,59,59
11,2084.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,8,8,8,3,3,3,1,0,15,15,15,15,15,15,15,15,7,7,3,3,3,1,0,29,60,60,60,60,60,60,60,60,60,60,60
12,2085.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,8,8,8,3,3,3,1,0,21,21,10,10,10,10,10,10,10,4,4,4,4,4,1,0,29,29,29,29,29,29,29,29,29,29,29
13,2091.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,5,5,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,3,3,1,0,5,5,5,5,2,0,57,57,57,57,57,57,57,57,57,57,57,57,57,57
14,2104.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,17,17,17,17,17,17,8,8,8,3,3,1,1,0,8,8,8,8,8,8,8,3,3,3,3,1,0,9,9,9,4,4,4,4,4
15,2106.0,0,2,2,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
