,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
21,2139.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,8,8,8,8,8,8,8,3,1,0,3,3,3,3,3,3,3,3,3,3,1,0,4,4,4,1,1,1,1,1,1,0,9,9,9,4,4,4,4,4,4,4,4,4,4,1,1,0,66,66,66,66,66
22,2143.0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,67,67,67,67
23,2150.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,10,10,10,10,10,10,4,4,4,4,1,1,0,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
24,2152.0,0,2,0,2,0,4,1,0,4,4,4,4,4,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,4,4,4,4,1,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
25,2159.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,12,12,12,12,12,12,5,5,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,4,4,4,1,0,7,3,3,3,3,3,1,1,0,53,53,53,53,53,53,53
26,2161.0,0,2,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,31,31,31,31,31,31,31,31
27,2167.0,0,2,0,2,0,6,6,6,2,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
28,2170.0,0,2,0,2,0,4,1,0,6,2,2,2,0,5,5,5,5,2,2,2,0,12,12,5,5,5,5,5,5,2,2,0,16,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,16,16,16,16,16,16,16,16,16,16,16,16,16,33,68,68,68
29,2174.0,0,0,2,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
30,2179.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,5,5,5,5,2,0,5,5,5,5,5,5,5,5,5,2,0,26,26,26,12,12,5,5,5,2,2,0,70
31,2181.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,0,27,27,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,2,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
32,2210.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,0,10,10,10,10,4,4,1,1,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,58,58,58,58,58,58,58,58,58,58,58,58,58
33,2232.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,12,5,5,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,2,2,0,15,15,15,15,15,15,15,15
34,2243.0,0,2,0,2,0,4,1,0,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,61,61,61,61,61,61,61,61,61,61
35,2256.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,12,5,5,2,2,2,2,2,0,26,26,12,12,5,5,5,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,0,3,3,3,3,3,1,1,0,34,34
36,2265.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,10,10,10,10,10,10,4,4,4,4,1,1,0,26,26,26,26,26,26,26,12,12,12,12,12,12,5,2,2,2,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
37,2269.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,12,5,5,2,2,2,2,2,0,26,26,12,12,5,5,5,2,2,2,2,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
38,2276.0,0,2,0,1,1,0,4,1,1,1,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
39,2282.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,0,9,9,9,9,9,9,4,1,1,0,53,53,53,53,53,53,53,53,53,53,53,26,26,26,26,26,26,26
40,2288.0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,0,10,10,10,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
41,2307.0,0,2,0,1,1,0,4,1,1,1,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,3,1,1,1,1,1,0,62,62,62,62,62,62,62,62,62
42,2308.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,5,5,5,5,2,0,5,5,5,5,5,5,5,5,5,2,0,26,26,26,12,12,5,5,5,2,2,0,27
43,2327.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,12,5,5,2,2,2,2,2,0,26,26,12,12,5,5,5,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,0,3,3,3,3,3,1,1,0,12,12
44,2343.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,8,8,8,8,8,8,8,3,1,0,28,28,28,28,28,28,28,28,13,13,13,13,13,13,13,13,6,2,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
45,2347.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,0,21,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
46,2351.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,4,1,1,1,1,1,0,3,3,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11
47,2366.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,12,5,5,2,2,2,2,2,0,26,26,12,12,5,5,5,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,2,0,30,30,30,30,30,30,30,30,30,30
48,2369.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,5,5,5,5,2,0,5,5,5,5,5,5,5,5,5,2,0,14,6,6,6,6,6,6,6,6,6,6,2
49,2372.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,4,1,1,1,1,1,0,3,3,1,1,1,0,26,26,12,12,12,12,12,12,12,5,2,2,0,13,13,13,13,13,13,6,6,6,6,6,6,6,2,0,29,29,29,29,29,29,29,29,29,29,29
50,2374.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,6,6,6,6,6,6,2,0,10,10,10,10,10,10,10,10,4,1,1,1,0,13,6,6,6,6,6,6,2,2,2,2,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28
51,2386.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,12,12,12,12,12,12,5,5,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6
52,2410.0,0,2,0,1,1,0,4,1,1,1,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,3,1,1,1,1,1,0,26,26,12,12,12,12,12,5,5
53,2414.0,0,2,0,2,0,4,1,0,6,2,2,2,0,5,5,5,5,2,2,2,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
54,2415.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,12,12,12,12,12,12,5,5,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
55,2432.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,12,12,12,12,12,12,5,5,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6
56,2433.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,8,8,8,8,8,8,8,3,1,0,28,28,28,28,28,28,28,28,13,13,13,13,13,13,13,13,6,2,0,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,5,5,2,2,2,0,33,33,33
57,2434.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,12,12,12,12,12,12,5,5,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6
58,2457.0,0,2,0,2,0,4,1,0,6,2,2,2,0,5,5,5,5,2,2,2,0,12,12,5,5,5,5,5,5,2,2,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
59,2462.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,10,10,10,10,10,10,4,4,4,4,1,1,0,26,26,26,26,26,26,26,12,12,12,12,12,12,5,2,2,2,0,15,15,15,15,7,7,7,7,7,7,7,7,7,7,7,16,16,16,16
60,2467.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,3,3,3,3,3,3,3,3,1,0,27,27,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,2,0,5,2,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,19,19,19,19,19,19
61,2473.0,0,0,2,0,5,5,5,5,5,5,5,5,2,0,3,3,8,18,18,18,18,18,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
62,2481.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,4,1,1,1,1,1,0,3,3,1,1,1,0,26,26,12,12,12,12,12,12,12,5,2,2,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
63,2485.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,8,8,8,8,8,8,8,3,1,0,3,3,3,3,3,3,3,3,3,3,1,0,40,40,40,40,40,40,40,40,40,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9
64,2493.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,8,8,8,8,8,8,8,3,1,0,28,28,28,28,28,28,28,28,13,13,13,13,13,13,13,13,6,2,0,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,5,5,2,2,2,0,21,21,21
65,2500.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,8,8,8,8,8,8,8,3,1,0,3,3,3,3,3,3,3,3,3,3,1,0,4,4,4,1,1,1,1,1,1,0,9,9,9,4,4,4,4,4,4,4,4,4,4,1,1,0,3,7,7,7,7
66,2604.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,6,6,6,6,6,6,2,0,10,10,10,10,10,10,10,10,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,5,5,2,0
67,2606.0,0,0,2,0,2,2,2,2,0,10,10,10,10,10,10,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,1,1,0,10,10,10,10,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10
68,2608.0,0,2,0,2,0,6,6,6,2,0,3,3,3,3,1,0,0,12,12,12,5,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,5,5,5,5,2,0,5,5,5,5,5,5,5,5,5,2,0,14,6,6,6,6,6,6,6,6,6,6,2
69,2609.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,6,6,6,6,6,6,2,0,10,10,10,10,10,10,10,10,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,5,5,2,0
70,2612.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,6,6,6,6,6,6,2,0,10,10,10,10,10,10,10,10,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,3,3,3,3
71,2613.0,1,1,1,4,4,1,0,4,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,13,13,13,13,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13
72,2617.0,0,2,0,1,1,0,4,1,1,1,0,12,5,2,2,2,2,0,1,0,12,5,5,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,2,2,0,10,10,10,10,10,4,4,4
73,2634.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,6,6,6,6,6,6,2,0,10,10,10,10,10,10,10,10,4,1,1,1,0,13,6,6,6,6,6,6,2,2,2,2,2,2,0,14,29,14,14,14,14,14,14,14,14,14,14,14
74,2635.0,0,2,0,1,1,0,4,1,1,1,0,0,12,12,12,12,12,5,5,5,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,0,9,9,9,9,9,9,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,1,1,1
