Stationsnummer: 2034
Stationsname: Payerne, Caserne d'aviation
DBLH-Nr: 00883
Gewässer: Broye
Exportperiode: 1980-01-01-2018-12-31
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-17 00:00:00;;13.316;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-18 00:00:00;;11.398;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-19 00:00:00;;9.899;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-20 00:00:00;;8.753;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-21 00:00:00;;12.360;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-22 00:00:00;;12.038;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-23 00:00:00;;9.709;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-24 00:00:00;;9.247;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-25 00:00:00;;8.536;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-26 00:00:00;;7.757;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-27 00:00:00;;17.221;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-28 00:00:00;;25.691;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-29 00:00:00;;24.251;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-30 00:00:00;;17.078;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-03-31 00:00:00;;12.412;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-01 00:00:00;;11.222;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-02 00:00:00;;10.794;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-03 00:00:00;;8.877;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-04 00:00:00;;8.204;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-05 00:00:00;;7.456;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-06 00:00:00;;6.641;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-07 00:00:00;;6.059;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-08 00:00:00;;5.686;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-09 00:00:00;;5.571;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-10 00:00:00;;5.327;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-11 00:00:00;;5.067;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-12 00:00:00;;4.929;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-13 00:00:00;;4.833;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-14 00:00:00;;4.814;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-15 00:00:00;;4.829;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-16 00:00:00;;4.872;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-17 00:00:00;;5.019;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-18 00:00:00;;5.225;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-19 00:00:00;;5.006;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-04-20 00:00:00;;4.767;Freigegeben, validierte Daten
